[Latency-PROC-4] FINAL count=67642 min=9ms p50=114ms p95=214ms p99=242ms max=777ms avg=120.5ms
[Latency-PROC-4] count=67642 min=9ms p50=114ms p95=214ms p99=242ms max=777ms avg=120.5ms
[Latency-PROC-3] count=67642 min=9ms p50=113ms p95=215ms p99=244ms max=765ms avg=120.7ms
[Latency-PROC-4] count=22103 min=11ms p50=117ms p95=219ms p99=234ms max=297ms avg=122.9ms
[Latency-PROC-3] count=22102 min=8ms p50=117ms p95=219ms p99=233ms max=297ms avg=122.8ms
[Latency-PROC-4] count=39032 min=11ms p50=114ms p95=217ms p99=233ms max=297ms avg=119.1ms
[Latency-PROC-3] count=39206 min=8ms p50=113ms p95=217ms p99=231ms max=297ms avg=119.2ms
[Latency-PROC-4] count=56149 min=11ms p50=114ms p95=217ms p99=237ms max=1653ms avg=125.3ms
[Latency-PROC-3] count=56319 min=5ms p50=113ms p95=217ms p99=238ms max=1650ms avg=125.4ms
[Latency-PROC-4] count=73269 min=6ms p50=115ms p95=217ms p99=236ms max=1653ms avg=124.7ms
[Latency-PROC-3] count=73440 min=5ms p50=114ms p95=217ms p99=238ms max=1650ms avg=124.8ms
[Latency-PROC-4] count=90392 min=6ms p50=115ms p95=217ms p99=235ms max=1653ms avg=124.7ms
[Latency-PROC-3] count=90419 min=5ms p50=115ms p95=217ms p99=238ms max=1650ms avg=124.8ms
[Latency-PROC-4] count=107497 min=6ms p50=117ms p95=217ms p99=235ms max=1653ms avg=125.3ms
[Latency-PROC-3] count=107497 min=5ms p50=117ms p95=218ms p99=238ms max=1650ms avg=125.4ms
[Latency-PROC-4] count=124461 min=6ms p50=118ms p95=218ms p99=235ms max=1653ms avg=126.2ms
[Latency-PROC-3] count=124614 min=5ms p50=118ms p95=219ms p99=238ms max=1650ms avg=126.2ms
[Latency-PROC-4] count=141553 min=6ms p50=119ms p95=218ms p99=236ms max=1653ms avg=126.7ms
[Latency-PROC-3] count=141726 min=5ms p50=119ms p95=219ms p99=238ms max=1650ms avg=126.7ms
[Latency-PROC-4] count=158670 min=6ms p50=121ms p95=218ms p99=236ms max=1653ms avg=127.0ms
[Latency-PROC-3] count=158836 min=5ms p50=121ms p95=219ms p99=238ms max=1650ms avg=127.1ms
[Latency-PROC-4] count=188202 min=6ms p50=128ms p95=260ms p99=690ms max=1653ms avg=149.3ms
